"Gene","Driving_Comparison","LFC"
"ENSRNOG00000053044","THC_O3_vs_VEH",-3.00713483768364
"ENSRNOG00000053054","THC_O3_vs_VEH",1.62012668194966
"ENSRNOG00000053060","THC_O3_vs_VEH",0.788901119869279
"ENSRNOG00000053203","VEH_O3_vs_VEH",1.25397628506924
"ENSRNOG00000053210","VEH_O3_vs_VEH",0.533843649362414
"ENSRNOG00000053240","THC_O3_vs_VEH",1.73629657161777
"ENSRNOG00000053270","THC_O3_vs_VEH",0.784204120098445
"ENSRNOG00000053272","VEH_O3_vs_VEH",-1.64790231939867
"ENSRNOG00000053300","VEH_O3_vs_VEH",2.02682886822546
"ENSRNOG00000053303","THC_O3_vs_VEH",1.80907613740059
"ENSRNOG00000053560","THC_O3_vs_VEH",1.08260701213526
"ENSRNOG00000053574","THC_O3_vs_VEH",1.60846448587897
"ENSRNOG00000053583","THC_O3_vs_VEH",-0.586110804645938
"ENSRNOG00000053680","VEH_O3_vs_VEH",0.681550793211236
"ENSRNOG00000053725","THC_O3_vs_VEH",-0.390888138602329
"ENSRNOG00000053827","THC_O3_vs_VEH",-0.944709104074924
"ENSRNOG00000053859","THC_O3_vs_VEH",1.03327163526606
"ENSRNOG00000053875","VEH_O3_vs_VEH",1.22282052411454
"ENSRNOG00000053881","THC_O3_vs_VEH",1.24044315954657
"ENSRNOG00000053891","THC_O3_vs_VEH",-1.468183612037
"ENSRNOG00000053932","THC_O3_vs_VEH",0.869180973584366
"ENSRNOG00000053961","THC_O3_vs_VEH",-0.61762049405301
"ENSRNOG00000053968","THC_O3_vs_VEH",1.91965397085846
"ENSRNOG00000054011","THC_O3_vs_VEH",1.04844700709555
"ENSRNOG00000054164","THC_O3_vs_VEH",-0.824918146007724
"ENSRNOG00000054257","THC_O3_vs_VEH",0.876073647304192
"ENSRNOG00000054275","THC_O3_vs_VEH",1.36040858334454
"ENSRNOG00000054294","VEH_O3_vs_VEH",0.569631215028478
"ENSRNOG00000054374","THC_vs_VEH_O3",1.14182545116675
"ENSRNOG00000054400","THC_O3_vs_VEH",0.275348280685112
"ENSRNOG00000054438","VEH_O3_vs_VEH",1.20639082447174
"ENSRNOG00000054446","THC_O3_vs_VEH",0.382625695642906
"ENSRNOG00000054515","VEH_O3_vs_VEH",0.825151559159797
"ENSRNOG00000054549","THC_O3_vs_VEH",0.924340321873188
"ENSRNOG00000054605","THC_O3_vs_VEH",1.22401771232279
"ENSRNOG00000054609","THC_O3_vs_VEH",-0.443451457499182
"ENSRNOG00000054626","THC_O3_vs_VEH",-0.675624317027195
"ENSRNOG00000054751","THC_O3_vs_VEH",1.05902840516551
"ENSRNOG00000054782","THC_O3_vs_VEH",0.562302605076371
"ENSRNOG00000054840","VEH_O3_vs_VEH",-1.29598472240456
"ENSRNOG00000054871","THC_O3_vs_VEH",-0.832393939813033
"ENSRNOG00000054889","VEH_O3_vs_VEH",1.64260255372391
"ENSRNOG00000054891","THC_O3_vs_VEH",0.719761367336593
"ENSRNOG00000054901","THC_O3_vs_VEH",1.01367888498709
"ENSRNOG00000054920","THC_O3_vs_VEH",1.3352781513984
"ENSRNOG00000054957","VEH_O3_vs_VEH",-6.14734626724651
"ENSRNOG00000054986","THC_vs_VEH",-1.16797614653448
"ENSRNOG00000055025","THC_vs_VEH_O3",6.4045657652616
"ENSRNOG00000055067","THC_O3_vs_VEH",-1.93721935499976
"ENSRNOG00000055079","THC_O3_vs_VEH",-0.752654142384175
"ENSRNOG00000055096","THC_O3_vs_VEH",0.485617504349123
"ENSRNOG00000055157","VEH_O3_vs_VEH",1.53919115484178
"ENSRNOG00000055241","VEH_O3_vs_VEH",0.891395512759801
"ENSRNOG00000055251","THC_O3_vs_VEH",1.82248225883524
"ENSRNOG00000055277","THC_O3_vs_VEH",-0.453070795487014
"ENSRNOG00000055307","THC_O3_vs_VEH",0.893972319412716
"ENSRNOG00000055314","THC_O3_vs_VEH",-0.648414458609138
"ENSRNOG00000055365","THC_O3_vs_VEH",0.740369161681114
"ENSRNOG00000055391","THC_O3_vs_VEH",0.815792383454352
"ENSRNOG00000055433","VEH_O3_vs_VEH",-1.69560651404728
"ENSRNOG00000055439","THC_O3_vs_VEH",0.438628179826299
"ENSRNOG00000055567","THC_O3_vs_VEH",1.58810711635689
"ENSRNOG00000055766","VEH_O3_vs_VEH",1.45660073477446
"ENSRNOG00000056024","VEH_O3_vs_VEH",0.41432914704471
"ENSRNOG00000056041","VEH_O3_vs_VEH",0.732550816680961
"ENSRNOG00000056098","THC_O3_vs_VEH",-0.798964249319088
"ENSRNOG00000056108","THC_O3_vs_VEH",1.52119688362982
"ENSRNOG00000056128","THC_O3_vs_VEH",1.10288878899391
"ENSRNOG00000056130","THC_O3_vs_VEH",1.45264187847016
"ENSRNOG00000056148","THC_O3_vs_VEH",1.23002271244987
"ENSRNOG00000056219","THC_O3_vs_VEH",0.618711321235318
"ENSRNOG00000056233","THC_O3_vs_VEH",-0.709890927310852
"ENSRNOG00000056314","THC_vs_VEH_O3",3.6241631128209
"ENSRNOG00000056332","THC_O3_vs_VEH",1.01848513921454
"ENSRNOG00000056462","THC_O3_vs_VEH",0.473672495624707
"ENSRNOG00000056474","THC_O3_vs_VEH",-0.903824903119624
"ENSRNOG00000056526","THC_O3_vs_VEH",1.15165200947191
"ENSRNOG00000056617","THC_O3_vs_VEH",1.99071463695735
"ENSRNOG00000056656","VEH_O3_vs_VEH",1.58844803783051
"ENSRNOG00000056672","THC_O3_vs_THC",-0.668870980522008
"ENSRNOG00000056721","VEH_O3_vs_VEH",0.579265702974278
"ENSRNOG00000056731","THC_O3_vs_VEH",1.76454421893673
"ENSRNOG00000056837","THC_O3_vs_VEH",1.06589002284432
"ENSRNOG00000056907","THC_O3_vs_VEH",0.42925985073565
"ENSRNOG00000056984","THC_O3_vs_VEH",0.499465427689202
"ENSRNOG00000057097","THC_O3_vs_VEH",0.742278971876203
"ENSRNOG00000057159","VEH_O3_vs_VEH",0.477242287884694
"ENSRNOG00000057290","THC_O3_vs_VEH",1.45610306178413
"ENSRNOG00000057335","THC_vs_VEH",-1.06277184934137
"ENSRNOG00000057389","THC_O3_vs_THC",-0.95347080454421
"ENSRNOG00000057404","THC_O3_vs_VEH",2.40341694165429
"ENSRNOG00000057502","THC_O3_vs_VEH",-1.26815180263902
"ENSRNOG00000057527","THC_O3_vs_VEH",-1.43909677515146
"ENSRNOG00000057601","THC_O3_vs_VEH",-1.16588468784703
"ENSRNOG00000057677","VEH_O3_vs_VEH",-1.3488136777645
"ENSRNOG00000057740","THC_O3_vs_VEH",-1.09381531036639
"ENSRNOG00000057761","THC_O3_vs_VEH",1.03066440638846
"ENSRNOG00000057806","THC_O3_vs_VEH",1.12737791517286
"ENSRNOG00000057817","THC_O3_vs_VEH",-0.394441739096156
"ENSRNOG00000057823","THC_O3_vs_VEH",-0.98056459008503
"ENSRNOG00000057901","THC_vs_VEH",-0.40301006242285
"ENSRNOG00000057934","THC_O3_vs_VEH",0.978207405699154
"ENSRNOG00000057943","THC_O3_vs_VEH",1.64389417383203
"ENSRNOG00000058006","THC_O3_vs_VEH",-1.33629460001521
"ENSRNOG00000058050","THC_O3_vs_VEH",0.371617196998818
"ENSRNOG00000058094","THC_O3_vs_VEH",1.4667028175935
"ENSRNOG00000058105","THC_vs_VEH",-1.7466014384433
"ENSRNOG00000058166","THC_O3_vs_VEH",1.62746921930703
"ENSRNOG00000058243","THC_vs_VEH_O3",0.930574438600393
"ENSRNOG00000058288","THC_O3_vs_VEH",-0.788212388565981
"ENSRNOG00000058340","THC_vs_VEH_O3",4.09513016946002
"ENSRNOG00000058359","THC_O3_vs_VEH",-0.435331062320918
"ENSRNOG00000058393","THC_O3_vs_VEH",-1.00311943599507
"ENSRNOG00000058484","THC_O3_vs_VEH",-0.880626214505523
"ENSRNOG00000058555","THC_O3_vs_VEH",-1.89229505752978
"ENSRNOG00000058561","THC_O3_vs_VEH",0.78131969501099
"ENSRNOG00000058572","THC_O3_vs_VEH",1.10405161816735
"ENSRNOG00000058663","THC_O3_vs_VEH",1.00313788300388
"ENSRNOG00000058724","THC_O3_vs_VEH",0.817815818133301
"ENSRNOG00000058733","VEH_O3_vs_VEH",0.71082756697545
"ENSRNOG00000058789","THC_O3_vs_VEH",2.56750050463365
"ENSRNOG00000058847","VEH_O3_vs_VEH",-1.79536897419392
"ENSRNOG00000058882","THC_O3_vs_VEH",-0.487595660112511
"ENSRNOG00000059008","THC_O3_vs_VEH",0.962050551623795
"ENSRNOG00000059043","THC_O3_vs_VEH",1.02786362284134
"ENSRNOG00000059061","THC_O3_vs_VEH",-0.774404046679126
"ENSRNOG00000059113","THC_O3_vs_VEH",2.08082816413321
"ENSRNOG00000059143","THC_O3_vs_VEH",-0.777119828330901
"ENSRNOG00000059266","THC_vs_VEH",-1.31219406852181
"ENSRNOG00000059507","THC_O3_vs_VEH",1.65575439153493
"ENSRNOG00000059705","THC_O3_vs_VEH",0.92986524829611
"ENSRNOG00000059750","THC_vs_VEH",-0.796788109102019
"ENSRNOG00000059785","THC_O3_vs_VEH",1.33669771005055
"ENSRNOG00000059866","THC_O3_vs_VEH",-1.8175001306273
"ENSRNOG00000059880","THC_O3_vs_VEH",0.922606740218658
"ENSRNOG00000059947","THC_O3_vs_VEH_O3",-0.494932877974466
"ENSRNOG00000059964","THC_O3_vs_VEH",-0.905670203665882
"ENSRNOG00000060010","VEH_O3_vs_VEH",1.21297657874606
"ENSRNOG00000060098","THC_O3_vs_VEH",-1.00508715238595
"ENSRNOG00000060129","THC_O3_vs_VEH",0.948631961551789
"ENSRNOG00000060144","THC_O3_vs_VEH",0.96351684847553
"ENSRNOG00000060229","THC_O3_vs_VEH",0.410967940238513
"ENSRNOG00000060248","THC_O3_vs_VEH",-0.829595824638261
"ENSRNOG00000060293","THC_O3_vs_VEH",-0.899416627954253
"ENSRNOG00000060310","THC_O3_vs_VEH",-0.8733121516557
"ENSRNOG00000060338","THC_vs_VEH",-1.86580861304826
"ENSRNOG00000060348","THC_O3_vs_VEH",1.64128362740922
"ENSRNOG00000060379","THC_O3_vs_VEH",0.705135034732466
"ENSRNOG00000060449","VEH_O3_vs_VEH",-0.547789182071865
"ENSRNOG00000060479","THC_O3_vs_VEH",1.08012962280865
"ENSRNOG00000060530","THC_O3_vs_VEH",-0.674214949353606
"ENSRNOG00000060572","THC_O3_vs_VEH",1.8878276489092
"ENSRNOG00000060597","THC_O3_vs_VEH",-0.461912392876027
"ENSRNOG00000060603","THC_O3_vs_VEH",1.39487712017691
"ENSRNOG00000060723","THC_O3_vs_VEH",0.669375471033807
"ENSRNOG00000060729","VEH_O3_vs_VEH",1.06454669169285
"ENSRNOG00000060825","THC_O3_vs_VEH",-0.480730362753549
"ENSRNOG00000060829","THC_vs_VEH_O3",5.38649168600046
"ENSRNOG00000060931","THC_O3_vs_VEH",0.879566109940094
"ENSRNOG00000060936","THC_O3_vs_VEH",0.859143256884201
"ENSRNOG00000061080","THC_O3_vs_VEH",2.08658827779505
"ENSRNOG00000061121","THC_O3_vs_VEH",1.3010583590188
"ENSRNOG00000061139","THC_O3_vs_VEH",0.804073087011225
"ENSRNOG00000061146","THC_O3_vs_VEH",-0.680884168613025
"ENSRNOG00000061213","THC_O3_vs_VEH",-0.666370091536156
"ENSRNOG00000061262","THC_O3_vs_VEH",1.06303541444909
"ENSRNOG00000061366","THC_O3_vs_VEH",2.01198085119671
"ENSRNOG00000061367","THC_O3_vs_VEH",1.36221148693021
"ENSRNOG00000061379","THC_O3_vs_VEH",2.26668765807539
"ENSRNOG00000061441","VEH_O3_vs_VEH",-1.37238978348886
"ENSRNOG00000061508","VEH_O3_vs_VEH",1.78997793759005
"ENSRNOG00000061543","THC_O3_vs_VEH",0.466094394147564
"ENSRNOG00000061814","THC_O3_vs_VEH",0.976975028724837
"ENSRNOG00000061844","VEH_O3_vs_VEH",1.12599230968433
"ENSRNOG00000061862","THC_O3_vs_VEH",0.773679960809835
"ENSRNOG00000061876","VEH_O3_vs_VEH",0.713621977561641
"ENSRNOG00000061893","THC_O3_vs_VEH",-0.591460498232905
"ENSRNOG00000061991","VEH_O3_vs_VEH",-2.01430658524213
"ENSRNOG00000062071","THC_O3_vs_VEH",-1.81716019974621
